id;ilcekod;ad;kod;sirano;koyad;koykod
17173;1403;MERKEZ;1536;0;YALAZ;35902
17174;1403;MERKEZ;1536;0;YARBAŞI;35903
17175;1403;MERKEZ;1536;0;YAVŞAN;35904
17176;1403;MERKEZ;1536;0;YÖRÜK;35905
17177;1403;MERKEZ;1536;0;YUVALI;35906
17178;1403;MERKEZ;1536;0;YÜKSEKKÖY;35907
17179;1403;MERKEZ;1536;0;HABERLİ;35908
17180;1403;MERKEZ;1536;0;AKKOYUNLU;35909
17181;1403;MERKEZ;1536;0;BAŞAKKÖY;35910
17182;1403;MERKEZ;1536;0;BOZKIR;35911
17183;1403;MERKEZ;1536;0;ÇINARLI;35912
17184;1403;MERKEZ;1536;0;ÇUKURLU;35913
17185;1403;MERKEZ;1536;0;DUMANLI;35914
17186;1403;MERKEZ;1536;0;GÜZELOVA;35915
17187;1403;MERKEZ;1536;0;IŞIK;35916
17188;1403;MERKEZ;1536;0;KARALAR;35917
17189;1403;MERKEZ;1536;0;KAŞIKÇI;35918
17190;1403;MERKEZ;1536;0;KAYI;35919
17191;1403;MERKEZ;1536;0;KENTLİ;35920
17192;1403;MERKEZ;1536;0;MAĞARAKÖY;35921
17193;1403;MERKEZ;1536;0;ÖĞÜNDÜK;35922
17194;1403;MERKEZ;1536;0;SARIKÖY;35923
17195;1403;MERKEZ;1536;0;TOPRAKLI;35924
17196;1403;MERKEZ;1536;0;UÇARLI;35925
17197;1403;MERKEZ;1536;0;YAYALAR;35926
17198;1403;MERKEZ;1536;0;OYALI;35927
17199;1403;MERKEZ;1536;0;AÇMA;35928
17200;1403;MERKEZ;1536;0;AKSOY;35929
17201;1403;MERKEZ;1536;0;ALAKAMIŞ;35930
17202;1403;MERKEZ;1536;0;ÇIĞIR;35931
17203;1403;MERKEZ;1536;0;GEDİK;35932
17204;1403;MERKEZ;1536;0;KIRCA;35933
17205;1403;MERKEZ;1536;0;KOZLUCA;35934
17206;1403;MERKEZ;1536;0;KÖYCEĞİZ;35935
17207;1403;MERKEZ;1536;0;KURTULUŞ;35936
17208;1403;MERKEZ;1536;0;OCAKLI;35937
17209;1403;MERKEZ;1536;0;ORTACA;35938
17210;1403;MERKEZ;1536;0;ÖZBEK;35939
17211;1403;MERKEZ;1536;0;TEPECİK;35940
17212;1403;MERKEZ;1536;0;UĞRAK;35941
17213;1403;MERKEZ;1536;0;VARIMLI;35942
17214;1403;MERKEZ;1536;0;YAYLAKÖY;35943
17215;1403;MERKEZ;1536;0;YAZMAN;35944
17216;1403;MERKEZ;1536;0;YOLAÇAN;35945
17217;1623;MERKEZ;1539;0;MERKEZ;35946
17218;1623;MERKEZ;1539;0;AKSU;35947
17219;1623;MERKEZ;1539;0;AKTEPE;35948
17220;1623;MERKEZ;1539;0;BALLIKAYA;35949
17221;1623;MERKEZ;1539;0;BAŞAK;35950
17222;1623;MERKEZ;1539;0;BİRLİKKÖY;35951
17223;1623;MERKEZ;1539;0;BOSTANCI;35952
17224;1623;MERKEZ;1539;0;BUĞDAYLI;35953
17225;1623;MERKEZ;1539;0;ÇALIŞKAN;35954
17226;1623;MERKEZ;1539;0;ÇARDAKLI;35955
17227;1623;MERKEZ;1539;0;ÇİFTLİKKÖY;35956
17228;1623;MERKEZ;1539;0;DAMLACA;35957
17229;1623;MERKEZ;1539;0;DEDELER;35958
17230;1623;MERKEZ;1539;0;DEREBAŞI;35959
17231;1623;MERKEZ;1539;0;DORUKLU;35960
17232;1623;MERKEZ;1539;0;DÜZALAN;35961
17233;1623;MERKEZ;1539;0;ESENLİ;35962
17234;1623;MERKEZ;1539;0;GÖRÜMLÜ;35963
17235;1623;MERKEZ;1539;0;KAPILI;35964
17236;1623;MERKEZ;1539;0;KARACAKÖY;35965
17237;1623;MERKEZ;1539;0;KAVAKÖZÜ;35966
17238;1623;MERKEZ;1539;0;KAVALLI;35967
17239;1623;MERKEZ;1539;0;KOYUNÖREN;35968
17240;1623;MERKEZ;1539;0;KÖSRELİ;35969
17241;1623;MERKEZ;1539;0;ORTAKÖY;35970
17242;1623;MERKEZ;1539;0;OVAKÖY;35971
17243;1623;MERKEZ;1539;0;ÖZGEN;35972
17244;1623;MERKEZ;1539;0;PINARÖNÜ;35973
17245;1623;MERKEZ;1539;0;SELÇİK;35974
17246;1623;MERKEZ;1539;0;UYANIK;35975
17247;1623;MERKEZ;1539;0;ÜÇAĞAÇ;35976
17248;1623;MERKEZ;1539;0;YAZI;35977
17249;1623;MERKEZ;1539;0;YENİKÖY;35978
17250;1623;MERKEZ;1539;0;YOLAĞZI;35979
17251;1623;MERKEZ;1539;0;BAŞVERİMLİ;35980
17252;1623;MERKEZ;1539;0;MAHMUTLU;49118
17253;1661;MERKEZ;1529;0;KÖRÜKLÜKAYA;27863
17254;1661;MERKEZ;1529;0;MERKEZ;35749
17255;1661;MERKEZ;1529;0;ANILMIŞ;35750
17256;1661;MERKEZ;1529;0;ARAKÖY;35751
17257;1661;MERKEZ;1529;0;BALVEREN;35752
17258;1661;MERKEZ;1529;0;BAŞAĞAÇ;35753
17259;1661;MERKEZ;1529;0;BOYUNYAKA;35754
17260;1661;MERKEZ;1529;0;CEVİZDÜZÜ;35755
17261;1661;MERKEZ;1529;0;ÇADIRLI;35756
17262;1661;MERKEZ;1529;0;ÇAKIRSÖĞÜT;35757
17263;1661;MERKEZ;1529;0;DAĞKONAK;35758
17264;1661;MERKEZ;1529;0;DERELER;35759
17265;1661;MERKEZ;1529;0;GEÇİTBOYU;35760
17266;1661;MERKEZ;1529;0;GÜNEYCE;35761
17267;1661;MERKEZ;1529;0;GÜNEYÇAM;35762
17268;1661;MERKEZ;1529;0;İKİZCE;35763
17269;1661;MERKEZ;1529;0;KEMERLİ;35764
17270;1661;MERKEZ;1529;0;KUMÇATI;35765
17271;1661;MERKEZ;1529;0;KUŞKUNAR;35766
17272;1661;MERKEZ;1529;0;TOPTEPE;35767
17273;1661;MERKEZ;1529;0;ÜÇKİRAZ;35768
17274;1661;MERKEZ;1529;0;YENİASLANBAŞAR;35769
17275;1661;MERKEZ;1529;0;YOĞURTÇULAR;35770
17276;1661;MERKEZ;1529;0;KIZILSU;35771
17277;1661;MERKEZ;1529;0;ALKEMER;35772
17278;1661;MERKEZ;1529;0;BAĞPINAR;35774
17279;1661;MERKEZ;1529;0;GÖRMEÇ;35775
17280;1661;MERKEZ;1529;0;GÜLEŞLİ;35776
17281;1661;MERKEZ;1529;0;GÜNEDOĞMUŞ;35777
17282;1661;MERKEZ;1529;0;İNCELER;35778
17283;1661;MERKEZ;1529;0;KAPANLI;35779
17284;1661;MERKEZ;1529;0;KARAGEÇİT;35780
17285;1661;MERKEZ;1529;0;KASRİK;35781
17286;1661;MERKEZ;1529;0;KAVUNCU;35782
17287;1661;MERKEZ;1529;0;KAYABOYUN;35783
17288;1661;MERKEZ;1529;0;KIRKKUYU;35784
17289;1661;MERKEZ;1529;0;KOÇAĞILI;35785
17290;1661;MERKEZ;1529;0;KOÇBEYİ;35786
17291;1661;MERKEZ;1529;0;SESLİCE;35787
17292;1661;MERKEZ;1529;0;TEKÇINAR;35788
17293;1661;MERKEZ;1529;0;ATBAŞI;42943
17294;1661;MERKEZ;1529;0;AKÇAY;49507
17295;1698;MERKEZ;1540;0;MERKEZ;35981
17296;1698;MERKEZ;1540;0;AKDUMAN;35982
17297;1698;MERKEZ;1540;0;BAĞLICA;35983
17298;1698;MERKEZ;1540;0;DOĞAN;35985
17299;1698;MERKEZ;1540;0;HİLAL;35986
17300;1698;MERKEZ;1540;0;ONBUDAK;35987
17301;1698;MERKEZ;1540;0;ŞENOBA;35988
17302;1698;MERKEZ;1540;0;UZUNGEÇİT;35989
17303;1698;MERKEZ;1540;0;ORTABAĞ;35990
17304;1698;MERKEZ;1540;0;ANDAÇ;35991
17305;1698;MERKEZ;1540;0;BAĞLI;35992
17306;1698;MERKEZ;1540;0;BALLI;35993
17307;1698;MERKEZ;1540;0;DAĞDİBİ;35994
17308;1698;MERKEZ;1540;0;GÜLYAZI;35995
17309;1698;MERKEZ;1540;0;IŞIKVEREN;35996
17310;1698;MERKEZ;1540;0;İNCELER;35997
17311;1698;MERKEZ;1540;0;ORTAKÖY;35998
17312;1698;MERKEZ;1540;0;ORTASU;35999
17313;1698;MERKEZ;1540;0;TAŞDELEN;36000
17314;1698;MERKEZ;1540;0;YEMİŞLİ;36001
17315;1931;MERKEZ;1534;0;MERKEZ;35850
17316;1931;MERKEZ;1534;0;FINDIK;35851
17317;1931;MERKEZ;1534;0;AĞAÇYURDU;35852
17318;1931;MERKEZ;1534;0;AKÇAKUŞAK;35853
17319;1931;MERKEZ;1534;0;AKDİZGİN;35854
17320;1931;MERKEZ;1534;0;BOYUNCUK;35855
17321;1931;MERKEZ;1534;0;BULMUŞLAR;35856
17322;1931;MERKEZ;1534;0;ÇETİNKAYA;35857
17323;1931;MERKEZ;1534;0;ÇEVRİMLİ;35858
17324;1931;MERKEZ;1534;0;ÇOBANKAZANI;35859
17325;1931;MERKEZ;1534;0;DAĞYELİ;35860
17326;1931;MERKEZ;1534;0;DAMLABAŞI;35861
17327;1931;MERKEZ;1534;0;DAMLARCA;35862
17328;1931;MERKEZ;1534;0;DEMİRBOĞAZ;35863
17329;1931;MERKEZ;1534;0;DÜĞÜNYURDU;35864
17330;1931;MERKEZ;1534;0;ERDURDU;35865
17331;1931;MERKEZ;1534;0;ESKİYAPI;35866
17332;1931;MERKEZ;1534;0;KIRKAĞAÇ;35868
17333;1931;MERKEZ;1534;0;KOÇTEPE;35869
17334;1931;MERKEZ;1534;0;ORMANİÇİ;35870
17335;1931;MERKEZ;1534;0;ÖZBAŞOĞLU;35871
17336;1931;MERKEZ;1534;0;SAĞKOL;35872
17337;1931;MERKEZ;1534;0;TAŞKONAK;35873
17338;1931;MERKEZ;1534;0;YAĞIZOYMAK;35874
17339;1931;MERKEZ;1534;0;YAĞMURKUYUSU;35875
17340;1931;MERKEZ;1534;0;YATAĞANKAYA;35876
17341;1931;MERKEZ;1534;0;YENİDEMİR;35877
17342;1172;MERKEZ;1542;0;MERKEZ;36002
17343;1172;MERKEZ;1542;0;AHMETPAŞA;36004
17344;1172;MERKEZ;1542;0;AKBABA;36005
17345;1172;MERKEZ;1542;0;AKÇALI;36006
17346;1172;MERKEZ;1542;0;AKGÖZ;36007
17347;1172;MERKEZ;1542;0;AKMANLAR;36008
17348;1172;MERKEZ;1542;0;AKPINAR;36009
17349;1172;MERKEZ;1542;0;ALİBAŞ;36010
17350;1172;MERKEZ;1542;0;ARIÖNÜ;36011
17351;1172;MERKEZ;1542;0;BAYIRYÜZÜ;36012
17352;1172;MERKEZ;1542;0;BEŞKÖPRÜ;36013
17353;1172;MERKEZ;1542;0;BUDAKDÜZÜ;36014
17354;1172;MERKEZ;1542;0;BÜYÜKKIRAN;36015
17355;1172;MERKEZ;1542;0;BÜYÜKKIZILKUM;36016
17356;1172;MERKEZ;1542;0;ÇAKIRDEMİRCİ;36017
17357;1172;MERKEZ;1542;0;ÇAKIRKADI;36018
17358;1172;MERKEZ;1542;0;ÇAKIRÖMERAĞA;36019
17359;1172;MERKEZ;1542;0;ÇAMALTI;36020
17360;1172;MERKEZ;1542;0;ÇAMLIK;36021
17361;1172;MERKEZ;1542;0;ÇAYIR;36022
17362;1172;MERKEZ;1542;0;ÇEŞTEPE;36023
17363;1172;MERKEZ;1542;0;ÇİFTLİKKÖY;36024
17364;1172;MERKEZ;1542;0;ÇUKURBÜK;36025
17365;1172;MERKEZ;1542;0;DALLICA;36026
17366;1172;MERKEZ;1542;0;DERBENT;36027
17367;1172;MERKEZ;1542;0;DOĞAŞI;36028
17368;1172;MERKEZ;1542;0;EPÇİLER;36029
17369;1172;MERKEZ;1542;0;EPÇİLERKADI;36030
17370;1172;MERKEZ;1542;0;ESENYURT;36031
17371;1172;MERKEZ;1542;0;FIRINLI;36032
17372;1172;MERKEZ;1542;0;GENÇALİ;36034
17373;1172;MERKEZ;1542;0;GERİŞ;36035
17374;1172;MERKEZ;1542;0;GERİŞKATIRCI;36036
17375;1172;MERKEZ;1542;0;GÖKÇEKIRAN;36037
17376;1172;MERKEZ;1542;0;GÖZPINAR;36038
17377;1172;MERKEZ;1542;0;GÜRPINAR;36040
17378;1172;MERKEZ;1542;0;GÜZELCEHİSAR;36041
17379;1172;MERKEZ;1542;0;HACIHATİPOĞLU;36042
17380;1172;MERKEZ;1542;0;HACIOSMANOĞLU;36043
17381;1172;MERKEZ;1542;0;HASANLAR;36044
17382;1172;MERKEZ;1542;0;HATİPLER;36045
17383;1172;MERKEZ;1542;0;KABAGÖZ;36046
17384;1172;MERKEZ;1542;0;KAMAN;36047
17385;1172;MERKEZ;1542;0;KARAHÜSEYİNLİ;36048
17386;1172;MERKEZ;1542;0;KARAİNLER;36049
17387;1172;MERKEZ;1542;0;KARAMAZAK;36050
17388;1172;MERKEZ;1542;0;KARASU;36051
17389;1172;MERKEZ;1542;0;KAŞBAŞI;36052
17390;1172;MERKEZ;1542;0;KAYADİBİ;36053
17391;1172;MERKEZ;1542;0;KAYADİBİÇAVUŞ;36054
17392;1172;MERKEZ;1542;0;KAYADİBİKAVLAK;36055
17393;1172;MERKEZ;1542;0;KIŞLAKÖY;36056
17394;1172;MERKEZ;1542;0;KIZILELMA;36057
17395;1172;MERKEZ;1542;0;YEŞİLKAYA;36058
17396;1172;MERKEZ;1542;0;KOCAREİS;36059
17397;1172;MERKEZ;1542;0;KURT;36060
17398;1172;MERKEZ;1542;0;KUTLUBEYDEMİRCİ;36061
17399;1172;MERKEZ;1542;0;KUTLUBEYTABAKLAR;36062
17400;1172;MERKEZ;1542;0;KUTLUBEYYAZICILAR;36063
17401;1172;MERKEZ;1542;0;KÜÇÜKKIZILKUM;36064
17402;1172;MERKEZ;1542;0;KÜMESLER;36065
17403;1172;MERKEZ;1542;0;MEKEÇLER;36066
17404;1172;MERKEZ;1542;0;MURATBEY;36067
17405;1172;MERKEZ;1542;0;OKÇULAR;36068
17406;1172;MERKEZ;1542;0;SARAYLI;36069
17407;1172;MERKEZ;1542;0;SERDAR;36070
17408;1172;MERKEZ;1542;0;SİPAHİLER;36071
17409;1172;MERKEZ;1542;0;ŞİREMİRTABAKLAR;36073
17410;1172;MERKEZ;1542;0;ŞAHNE;36074
17411;1172;MERKEZ;1542;0;TABANÖZÜ;36075
17412;1172;MERKEZ;1542;0;TERKEHALİLLER;36076
17413;1172;MERKEZ;1542;0;TERKEHATİPLER;36077
17414;1172;MERKEZ;1542;0;TOPLUCA;36078
17415;1172;MERKEZ;1542;0;TUZCULAR;36079
17416;1172;MERKEZ;1542;0;UĞURLAR;36080
17417;1172;MERKEZ;1542;0;ULUGEÇİTAMBARCI;36081
17418;1172;MERKEZ;1542;0;ULUGEÇİTKADI;36082
17419;1172;MERKEZ;1542;0;YANAZ;36084
17420;1172;MERKEZ;1542;0;ARIT;36086
17421;1172;MERKEZ;1542;0;AYDINLAR;36087
17422;1172;MERKEZ;1542;0;DARIÖREN;36090
17423;1172;MERKEZ;1542;0;ESBEY;36091
17424;1172;MERKEZ;1542;0;İMAMLAR;36092
17425;1172;MERKEZ;1542;0;KARAKÖYŞEYHLER;36093
17426;1172;MERKEZ;1542;0;KAYACILAR;36094
17427;1172;MERKEZ;1542;0;KUMAÇORAK;36095
17428;1172;MERKEZ;1542;0;ÖREN;36096
17429;1172;MERKEZ;1542;0;SÖĞÜTLÜ;36097
17430;1172;MERKEZ;1542;0;ŞAHİN;36098
17431;1172;MERKEZ;1542;0;YENİKÖY;36099
17432;1172;MERKEZ;1542;0;KOZCAĞIZ;36100
17433;1172;MERKEZ;1542;0;AKAĞAÇ;36101
17434;1172;MERKEZ;1542;0;AKBAŞ;36102
17435;1172;MERKEZ;1542;0;AKINCILAR;36103
17436;1172;MERKEZ;1542;0;AKÇAMESCİT;36104
17437;1172;MERKEZ;1542;0;AŞAĞIDERE;36105
17438;1172;MERKEZ;1542;0;BAKİOĞLU;36106
17439;1172;MERKEZ;1542;0;BARKAÇBOZ;36107
17440;1172;MERKEZ;1542;0;BAŞOĞLU;36108
17441;1172;MERKEZ;1542;0;BEDİL;36109
17442;1496;MERKEZ;1546;0;MERKEZ;36173
17443;1496;MERKEZ;1546;0;ALAPINAR;36174
17444;1496;MERKEZ;1546;0;AYDOĞMUŞ;36175
17445;1496;MERKEZ;1546;0;BAŞKÖY;36176
17446;1496;MERKEZ;1546;0;CURUNLU;36177
17447;1496;MERKEZ;1546;0;ÇAYALTI;36178
17448;1496;MERKEZ;1546;0;DANİŞMENT;36179
17449;1496;MERKEZ;1546;0;DEMİRCİ;36180
17450;1496;MERKEZ;1546;0;DİZLERMEZECİ;36181
17451;1496;MERKEZ;1546;0;ELVANLAR;36182
17452;1496;MERKEZ;1546;0;HACIKÖY;36183
17453;1496;MERKEZ;1546;0;HİSARKÖY;36184
17454;1496;MERKEZ;1546;0;İLYASGEÇİDİ;36185
17455;1496;MERKEZ;1546;0;KALEKÖY;36186
17456;1496;MERKEZ;1546;0;KANATLI;36187
17457;1496;MERKEZ;1546;0;KAPISUYU;36188
17458;1496;MERKEZ;1546;0;KARAMAN;36189
17459;1496;MERKEZ;1546;0;KAVAKLI;36190
17460;1496;MERKEZ;1546;0;KİRLİKMÜSLİMHOCA;36191
17461;1496;MERKEZ;1546;0;KÖMEÇ;36192
17462;1496;MERKEZ;1546;0;MEYDAN;36193
17463;1496;MERKEZ;1546;0;OVATEKKEÖNÜ;36194
17464;1496;MERKEZ;1546;0;ÖMERLER;36195
17465;1496;MERKEZ;1546;0;PAŞALILAR;36196
17466;1496;MERKEZ;1546;0;SARIDERESİ;36197
17467;1496;MERKEZ;1546;0;ŞEYHLER;36198
17468;1496;MERKEZ;1546;0;UĞURLU;36199
17469;1496;MERKEZ;1546;0;YENİKÖY;36200
17470;1496;MERKEZ;1546;0;ZİYARETKÖY;36201
17471;1701;MERKEZ;1547;0;MERKEZ;36202
17472;1701;MERKEZ;1547;0;ABDİPAŞA;36203
17473;1701;MERKEZ;1547;0;ABDURRAHMAN;36204
17474;1701;MERKEZ;1547;0;AĞAKÖY;36205
17475;1701;MERKEZ;1547;0;AKTAŞ;36206
17476;1701;MERKEZ;1547;0;ALIÇLI;36207
17477;1701;MERKEZ;1547;0;ALPI;36208
17478;1701;MERKEZ;1547;0;ARPACIK;36209
17479;1701;MERKEZ;1547;0;AŞAĞIÇAMLI;36210
17480;1701;MERKEZ;1547;0;AŞAĞIÇERÇİ;36211
17481;1701;MERKEZ;1547;0;AŞAĞIDERE;36212
17482;1701;MERKEZ;1547;0;AŞAĞIEMİRCE;36213
17483;1701;MERKEZ;1547;0;AŞAĞIKÖY;36214
17484;1701;MERKEZ;1547;0;BAHÇECİK;36215
17485;1701;MERKEZ;1547;0;BALICAK;36216
17486;1701;MERKEZ;1547;0;BUĞURLAR;36217
17487;1701;MERKEZ;1547;0;ÇAVUŞKÖY;36218
17488;1701;MERKEZ;1547;0;ÇERDE;36219
17489;1701;MERKEZ;1547;0;ÇUBUKBELİ;36220
17490;1701;MERKEZ;1547;0;DERELİ;36221
17491;1701;MERKEZ;1547;0;DODURGA;36222
17492;1701;MERKEZ;1547;0;DORUCAŞAHİNCİ;36223
17493;1701;MERKEZ;1547;0;DÖREKLER;36224
17494;1701;MERKEZ;1547;0;DÜZKÖY;36225
17495;1701;MERKEZ;1547;0;ELDEŞ;36226
17496;1701;MERKEZ;1547;0;ELMACIK;36227
17497;1701;MERKEZ;1547;0;ESELER;36228
17498;1701;MERKEZ;1547;0;GÖKPINAR;36229
17499;1701;MERKEZ;1547;0;GÜNEYÖREN;36230
17500;1701;MERKEZ;1547;0;HASANÖREN;36231
17501;1701;MERKEZ;1547;0;HOCAKÖY;36232
17502;1701;MERKEZ;1547;0;ISIRGANLI;36233
17503;1701;MERKEZ;1547;0;İBRAHİMDERESİ;36234
17504;1701;MERKEZ;1547;0;İĞNECİLER;36235
17505;1701;MERKEZ;1547;0;İNCEÇAM;36236
17506;1701;MERKEZ;1547;0;KADIKÖY;36237
17507;1701;MERKEZ;1547;0;KALECİK;36238
17508;1701;MERKEZ;1547;0;KARAHASAN;36240
17509;1701;MERKEZ;1547;0;KARAKIŞLA;36241
17510;1701;MERKEZ;1547;0;KAYABAŞI;36242
17511;1701;MERKEZ;1547;0;KİRAZCIK;36243
17512;1701;MERKEZ;1547;0;KOZANLI;36244
17513;1701;MERKEZ;1547;0;KÖKLÜ;36245
17514;1701;MERKEZ;1547;0;KÜLLÜ;36246
17515;1701;MERKEZ;1547;0;SARIFASIL;36247
17516;1701;MERKEZ;1547;0;SARNIÇ;36248
17517;1701;MERKEZ;1547;0;ŞİRİNLER;36249
17518;1701;MERKEZ;1547;0;ULUKAYA;36250
17519;1701;MERKEZ;1547;0;YENİKÖY;36251
17520;1701;MERKEZ;1547;0;YUKARIDERE;36252
17521;1701;MERKEZ;1547;0;KUMLUCA;36253
17522;1701;MERKEZ;1547;0;AKÖRENSÖKÜLER;36254
17523;1701;MERKEZ;1547;0;BAĞDATLI;36255
17524;1701;MERKEZ;1547;0;CEYÜPLER;36256
17525;1701;MERKEZ;1547;0;ÇUBUKLU;36257
17526;1701;MERKEZ;1547;0;DİBEKTAŞ;36258
17527;1701;MERKEZ;1547;0;DOĞANKÖY;36259
17528;1701;MERKEZ;1547;0;DÖNGELLER;36260
17529;1701;MERKEZ;1547;0;HİSARKÖY;36261
17530;1701;MERKEZ;1547;0;KEÇİDERESİ;36262
17531;1701;MERKEZ;1547;0;KIYIKLAR;36263
17532;1701;MERKEZ;1547;0;KIZILLAR;36264
17533;1701;MERKEZ;1547;0;KİRSİNLER;36265
17534;1701;MERKEZ;1547;0;KONAK;36266
17535;1701;MERKEZ;1547;0;KONUKLU;36267
17536;1701;MERKEZ;1547;0;ÖNCÜLER;36268
17537;1701;MERKEZ;1547;0;ULUKÖY;36269
17538;1701;MERKEZ;1547;0;ÜÇSARAY;36270
17539;1701;MERKEZ;1547;0;YENİKIŞLA;36271
17540;1701;MERKEZ;1547;0;YILANLAR;36272
17541;1701;MERKEZ;1547;0;ZAFER;36273
17542;1761;MERKEZ;1545;0;MERKEZ;36142
17543;1761;MERKEZ;1545;0;ACARLAR;36143
17544;1761;MERKEZ;1545;0;AHATLAR;36144
17545;1761;MERKEZ;1545;0;AKKONAK;36145
17546;1761;MERKEZ;1545;0;ALİOBASI;36146
17547;1761;MERKEZ;1545;0;BOSTANLAR;36147
17548;1761;MERKEZ;1545;0;CUMAYANI;36148
17549;1761;MERKEZ;1545;0;ÇAKRAZBOZ;36149
17550;1761;MERKEZ;1545;0;ÇAKRAZOVA;36150
17551;1761;MERKEZ;1545;0;ÇAKRAZŞEYHLER;36151
17552;1761;MERKEZ;1545;0;ÇANAKÇILAR;36152
17553;1761;MERKEZ;1545;0;ESENLER;36153
17554;1761;MERKEZ;1545;0;GÖÇKÜN;36154
17555;1761;MERKEZ;1545;0;GÖÇKÜNDEMİRCİ;36155
17556;1761;MERKEZ;1545;0;GÖMÜ;36156
17557;1761;MERKEZ;1545;0;HATİPLER;36157
17558;1761;MERKEZ;1545;0;İNCİĞEZ;36158
17559;1761;MERKEZ;1545;0;İNPİRİ;36159
17560;1761;MERKEZ;1545;0;KALAYCI;36160
17561;1761;MERKEZ;1545;0;KARAKAÇAK;36161
17562;1761;MERKEZ;1545;0;KAZPINARI;36162
17563;1761;MERKEZ;1545;0;KOCAKÖY;36163
17564;1761;MERKEZ;1545;0;MAKARACI;36164
17565;1761;MERKEZ;1545;0;SARAYDÜZÜ;36165
17566;1761;MERKEZ;1545;0;ŞENYURT;36166
17567;1761;MERKEZ;1545;0;ŞÜKÜRLER;36167
17568;1761;MERKEZ;1545;0;TARLAAĞZI;36168
17569;1761;MERKEZ;1545;0;TOPALLAR;36169
17570;1761;MERKEZ;1545;0;TOPDERESİ;36170
17571;1761;MERKEZ;1545;0;YAHYAYAZICILAR;36171
17572;1761;MERKEZ;1545;0;YUKARISAL;36172
17573;1144;MERKEZ;1549;0;MERKEZ;36274
17574;1144;MERKEZ;1549;0;AÇIKYAZI;36275
17575;1144;MERKEZ;1549;0;AĞZIPEK;36276
17576;1144;MERKEZ;1549;0;ALAGÖZ;36277
17577;1144;MERKEZ;1549;0;ALTAŞ;36278
17578;1144;MERKEZ;1549;0;BALIKÇILAR;36279
17579;1144;MERKEZ;1549;0;BÜYÜKSÜTLÜCE;36280
17580;1144;MERKEZ;1549;0;ÇAMLIÇATAK;36281
17581;1144;MERKEZ;1549;0;ÇATALDERE;36282
17582;1144;MERKEZ;1549;0;DEĞİRMENLİ;36283
17583;1144;MERKEZ;1549;0;GÜZÇİMENİ;36285
17584;1144;MERKEZ;1549;0;KARTALPINAR;36286
17585;1144;MERKEZ;1549;0;KAZLIKÖY;36287
17586;1144;MERKEZ;1549;0;KOCAKÖY;36288
17587;1144;MERKEZ;1549;0;GÜZELYURT;36289
17588;1144;MERKEZ;1549;0;KÜÇÜKSÜTLÜCE;36290
17589;1144;MERKEZ;1549;0;ORTAGEÇİT;36291
17590;1144;MERKEZ;1549;0;OVAPINAR;36292
17591;1144;MERKEZ;1549;0;ÖLÇEK;36293
17592;1144;MERKEZ;1549;0;SARIYAMAÇ;36294
17593;1144;MERKEZ;1549;0;SUGÖZE;36295
17594;1144;MERKEZ;1549;0;SULAKYURT;36296
17595;1144;MERKEZ;1549;0;TEPESUYU;36297
17596;1144;MERKEZ;1549;0;YAYLACIK;36298
17597;1144;MERKEZ;1549;0;YOKUŞDİBİ;36299
17598;1144;MERKEZ;1549;0;HÖÇVAN BUCAĞI HASKÖY;36300
17599;1144;MERKEZ;1549;0;AŞAĞIKURTOĞLU;36301
17600;1144;MERKEZ;1549;0;BAYRAMOĞLU;36302
17601;1144;MERKEZ;1549;0;BEŞİKTAŞ;36303
17602;1144;MERKEZ;1549;0;BİNBAŞAR;36304
17603;1144;MERKEZ;1549;0;ÇAĞLAYIK;36305
17604;1144;MERKEZ;1549;0;ÇALABAŞ;36306
17605;1144;MERKEZ;1549;0;AĞAÇLI;36307
17606;1144;MERKEZ;1549;0;DAĞCI;36308
17607;1144;MERKEZ;1549;0;GÖLGELİ;36309
17608;1144;MERKEZ;1549;0;HACIALİ;36310
17609;1144;MERKEZ;1549;0;KÖPRÜCÜK;36311
17610;1144;MERKEZ;1549;0;LEHİMLİ;36312
17611;1144;MERKEZ;1549;0;NEBİOĞLU;36313
17612;1144;MERKEZ;1549;0;OTBİÇEN;36314
17613;1144;MERKEZ;1549;0;ÖMERAĞA;36315
17614;1144;MERKEZ;1549;0;SAMANBEYLİ;36316
17615;1144;MERKEZ;1549;0;TAŞLIDERE;36317
17616;1144;MERKEZ;1549;0;TAZEKÖY;36318
17617;1144;MERKEZ;1549;0;TUNÇOLUK;36319
17618;1144;MERKEZ;1549;0;YUKARIKURTOĞLU;36320
17619;1144;MERKEZ;1549;0;YANLIZÇAM;36321
17620;1144;MERKEZ;1549;0;AKYAKA;36322
17621;1144;MERKEZ;1549;0;ARDIÇDERE;36323
17622;1144;MERKEZ;1549;0;BAĞDAŞEN;36324
17623;1144;MERKEZ;1549;0;ÇATALKÖPRÜ;36325
17624;1144;MERKEZ;1549;0;ÇEĞİLLİ;36326
17625;1144;MERKEZ;1549;0;ÇETİNSU;36327
17626;1144;MERKEZ;1549;0;ÇİMENKAYA;36328
17627;1144;MERKEZ;1549;0;DAĞEVİ;36329
17628;1144;MERKEZ;1549;0;DEDEGÜL;36330
17629;1144;MERKEZ;1549;0;DERİNDERE;36331
17630;1144;MERKEZ;1549;0;EDEGÜL;36332
17631;1144;MERKEZ;1549;0;KIRAÇ;36334
17632;1144;MERKEZ;1549;0;TEPELER;36335
