id;koy_kod;kod;ad
855;578;4134;KÖYÜN KENDİSİ
856;579;4135;KÖYÜN KENDİSİ
857;580;4136;ZİYARET
858;580;4137;KEMALIK
859;580;4138;KÖYÜN KENDİSİ
860;581;4139;KÖYÜN KENDİSİ
861;581;4140;TUNÇLAR
862;581;4141;TAKLAR
863;581;4142;TAŞAR
864;581;4143;AKIN
865;582;4144;KÖYÜN KENDİSİ
866;582;4145;MİLLİK
867;583;4146;KÖYÜN KENDİSİ
868;584;98181;KÖYÜN KENDİSİ
869;585;98406;KÖYÜN KENDİSİ
870;586;4147;KÖYÜN KENDİSİ
871;586;4148;KÜÇÜK BOYALI
872;586;4149;HARABA
873;586;4150;MALOĞLU
874;586;4151;ÇINAR
875;586;4152;DARBELİK
876;586;4153;YENİNACAR
877;587;4154;KÖYÜN KENDİSİ
878;587;4155;YUVACIK (BELİKAN)
879;587;4156;AKINCILAR (ÇERÇİYAN)
880;588;4159;KÖYÜN KENDİSİ
881;588;4160;DALUCA
882;588;4161;KARABURÇ
883;588;4162;YILDIZLI
884;589;4163;KÖYÜN KENDİSİ
885;589;4164;PAÇIK
886;589;4165;MAZLIK
887;589;4166;KILIÇLAR
888;589;4167;ŞİRAZİ
889;589;4168;ÇÖMLEKÇİ (BİRGENİ)
890;590;4169;KÖYÜN KENDİSİ
891;591;4170;BURÇ
892;591;4171;KÖYÜN KENDİSİ
893;591;4172;PINARBAŞI
894;592;4173;KÖYÜN KENDİSİ
895;592;4174;KÜÇÜK KIRGI
896;593;4175;KÖYÜN KENDİSİ
897;594;4178;KÖYÜN KENDİSİ
898;595;4179;KÖYÜN KENDİSİ
899;596;456;ÜRGÜÇ
900;596;457;ATATÜRK
901;596;458;CUMHURİYET
902;596;459;VALİ HALİL IŞIK
903;596;460;BALABAN
904;596;461;BÜYÜK BOYALI 
905;597;4180;KÖYÜN KENDİSİ
906;598;4181;KÖYÜN KENDİSİ
907;598;4182;REŞATLI
908;598;4183;ALTUN
909;599;4184;KÖYÜN KENDİSİ
910;600;4185;KÖYÜN KENDİSİ
911;600;4186;GÖKTAŞ (KÖRİSTAN)
912;601;4187;KÖYÜN KENDİSİ
913;602;4188;KÖYÜN KENDİSİ
914;603;4189;KÖYÜN KENDİSİ
915;603;4190;KAMIŞLI
916;604;4191;KÖYÜN KENDİSİ
917;605;4192;KÖYÜN KENDİSİ
918;606;98185;KÖYÜN KENDİSİ
919;607;98269;KÖYÜN KENDİSİ
920;608;4193;KÖYÜN KENDİSİ
921;609;4194;KÖYÜN KENDİSİ
922;609;4195;BARDAKÇI
923;610;4196;KÖYÜN KENDİSİ
924;611;4197;KÖYÜN KENDİSİ
925;612;4198;KÖYÜN KENDİSİ
926;612;4199;KIVIRCIK
927;612;4200;ASLANOĞLU
928;613;4201;KÖYÜN KENDİSİ
929;614;4202;KÖYÜN KENDİSİ
930;614;4203;ÇİÇEK-1
931;614;4204;ÇİÇEK-2
932;614;4205;GAZİHAN
933;616;4207;KÖYÜN KENDİSİ
934;616;4208;KIŞLA
935;616;4209;KAMIŞLI
936;616;4210;KORULU (MERMERE)
937;617;4211;KÖYÜN KENDİSİ
938;617;197571;KUMUŞDERESİ
939;617;197573;PAMUKDERESİ
940;617;197575;GÜVENLİ
941;618;4212;KÖYÜN KENDİSİ
942;618;4213;KOTUR
943;619;4214;KÖYÜN KENDİSİ
944;619;4215;SEYİTEVLER
945;619;182422;SINCIK
946;620;4216;KÖYÜN KENDİSİ
947;621;4217;KÖYÜN KENDİSİ
948;621;4218;AKSU (KIR)
949;621;4219;KOTUR
950;621;4220;BULAM
951;622;4221;KÖYÜN KENDİSİ
952;622;4222;MUTLUCA
953;622;4223;KONAKDERE
954;648;470;AŞAĞISARHAN
955;648;471;CİRİT MEYDANI
956;648;472;ÇAT
957;648;473;DUMLUPINAR
958;648;474;ERDEMOĞLU
959;648;475;KAYMAKAM HASAN TÜTÜN
960;648;476;KORUPINAR
961;648;477;PINARBAŞI
962;648;478;YENİ BESNİ
963;648;479;YUKARI SARHAN
964;648;480;PINARBAŞIOSB
965;648;100238;OYALI
966;648;183194;15 TEMMUZ ŞEHİTLER
967;648;199683;ALİ ERDEMOĞLU
968;649;4278;KÖYÜN KENDİSİ
969;650;4279;KÖYÜN KENDİSİ
970;651;4280;KÖYÜN KENDİSİ
971;652;4281;KÖYÜN KENDİSİ
972;653;4282;KÖYÜN KENDİSİ
973;654;4283;DELİSEKİ 
974;654;4284;KÖYÜN KENDİSİ
975;655;4285;KÖYÜN KENDİSİ
976;656;4286;KÖYÜN KENDİSİ
977;657;4287;KÖYÜN KENDİSİ
978;657;4288;KOCAPİRLİ
979;658;481;ATATÜRK
980;658;482;İNÖNÜ
981;659;4290;KÖYÜN KENDİSİ
982;660;4291;KÖYÜN KENDİSİ
983;661;4292;KÖYÜN KENDİSİ
984;662;4293;KÖYÜN KENDİSİ
985;663;4294;KÖYÜN KENDİSİ
986;664;4295;KÖYÜN KENDİSİ
987;664;197977;SUMAKLI GÜZELEVLER
988;665;4296;KÖYÜN KENDİSİ
989;667;4299;KÖYÜN KENDİSİ
990;667;4300;SATILUŞAĞI
991;668;483;CUMHURİYET
992;668;484;FATİH
993;669;4301;KÖYÜN KENDİSİ
994;670;4302;KÖYÜN KENDİSİ
995;671;486;ATATÜRK
996;671;487;CUMHURRİYET
997;671;488;İNÖNÜ
998;672;4303;KÖYÜN KENDİSİ
999;672;4304;KARAAĞAÇ
1000;672;4305;ÜRECİK
1001;674;489;ABIMISTIK
1002;674;490;BOYBEYPINARI
1003;674;491;KÖPRÜBAŞI
1004;674;492;LEVZİN
1005;674;493;YEŞİLOVA
1006;675;4308;KÖYÜN KENDİSİ
1007;675;4309;YENİKURUGÖL
1008;675;4310;ÇAKMAK
1009;676;4311;KÖYÜN KENDİSİ
1010;676;4312;YUSUFAĞA
1011;677;4313;KÖYÜN KENDİSİ
1012;679;4315;KÖYÜN KENDİSİ
1013;680;4316;KÖYÜN KENDİSİ
1014;680;4317;HÖYÜK
1015;681;4318;KÖYÜN KENDİSİ
1016;682;4319;KÖYÜN KENDİSİ
1017;683;494;ATATÜRK
1018;683;495;ÇAKMAK
1019;683;496;FATİH
1020;683;497;İNCE
1021;683;99354;İNÖNÜ
1022;683;99355;TURGUT ÖZAL
1023;684;4321;İZNİK
1024;684;4322;SARIÇİÇEK
1025;684;4323;GÖNDERME
1026;684;4324;KÖYÜN KENDİSİ
1027;685;498;CUMHURİYET
1028;685;499;HÜRRİYET
1029;685;500;TETİRLİ
1030;685;100239;AŞAĞISÖĞÜTLÜ
1031;686;4325;KÖYÜN KENDİSİ
1032;686;4327;KARNAÇIK
1033;687;4328;KÖYÜN KENDİSİ
1034;687;4329;TİLEYLİ
1035;688;4330;KÖYÜN KENDİSİ
1036;689;4331;KÖYÜN KENDİSİ
1037;690;4332;KÖYÜN KENDİSİ
1038;691;4333;KÖYÜN KENDİSİ
1039;692;4334;KÖYÜN KENDİSİ
1040;692;4335;BALKA
1041;692;4336;KARAGEÇİ
1042;692;4337;HÖYÜK
1043;693;4338;KÖYÜN KENDİSİ
1044;694;4339;KÖYÜN KENDİSİ
1045;694;4341;NOHUDANLI
1046;695;4343;YEMLİCE
1047;695;4344;KÖYÜN KENDİSİ
1048;696;4345;KÖYÜN KENDİSİ
1049;697;4346;KÖYÜN KENDİSİ
1050;697;4348;AHURİ
1051;698;4349;KÖYÜN KENDİSİ
1052;699;4350;KÖYÜN KENDİSİ
1053;699;4351;ÇORMAN
1054;700;4352;KÖYÜN KENDİSİ
1055;700;4353;YAZIBADEMCE
1056;700;4354;KEPİRCE
1057;701;4356;YUKARI HOZGİŞİ
1058;701;4357;ZORMAĞARA
1059;701;4358;KÖYÜN KENDİSİ
1060;701;4359;ÇÖPLÜKIŞLA
1061;702;4360;KÖYÜN KENDİSİ
1062;703;4361;KÖYÜN KENDİSİ
1063;704;4362;KÖYÜN KENDİSİ
1064;704;4363;YEŞİLOVA
1065;705;98178;KÖYÜN KENDİSİ
1066;706;98179;KÖYÜN KENDİSİ
1067;707;98180;KÖYÜN KENDİSİ
1068;708;501;ADALET
1069;708;502;CUMHURİYET
1070;708;503;HÜRRİYET
1071;709;4364;KÖYÜN KENDİSİ
1072;709;4365;ÇAKALLI
1073;710;4366;BÜYÜKOBA
1074;710;4367;ÇAYIROBASI
1075;710;4368;ÇAKALLI
1076;710;4369;KÖYÜN KENDİSİ
1077;711;4370;KÖYÜN KENDİSİ
1078;711;4371;KIRAÇHAYMA
1079;711;4372;KÖRTANLI
1080;711;4373;TUTLUPINAR
1081;712;4374;KÖYÜN KENDİSİ
1082;713;504;BAYAT
1083;713;505;CUMHURİYET
1084;713;506;FATİH
1085;713;507;MENDERES
1086;713;508;YENİ
1087;713;98919;İNÖNÜ
1088;714;4375;ÖZBAĞLAR
1089;714;4376;KÖYÜN KENDİSİ
1090;714;4377;AKKUYU
1091;715;4378;KÖYÜN KENDİSİ
1092;715;4379;KILIÇLI
1093;715;4380;KARAHALİL
1094;715;4381;KIZILCAMUSTAFA
1095;715;99964;AKDERE
1096;716;4383;KÖYÜN KENDİSİ
1097;717;4384;KÖYÜN KENDİSİ
1098;717;4385;YAZIYALANGOZ
1099;717;4386;BOSTANCIK
1100;717;4387;BEŞİR
1101;718;4388;KÖYÜN KENDİSİ
1102;719;98177;KÖYÜN KENDİSİ
1103;720;509;BAŞPINAR
1104;720;510;CAMİ
1105;720;511;YUNUS EMRE
1106;720;512;MAHMUT NEDİM ÖKMEN
1107;720;513;MERKEZ
1108;720;514;ZAFER
1109;720;515;BAHÇELİ EVLER
1110;720;516;CUMHURİYET
1111;720;517;FATİH
1112;721;4389;KÖYÜN KENDİSİ
1113;721;4390;DEVEBOYNU
1114;722;4391;KÖYÜN KENDİSİ
1115;723;4392;DÜZAĞAÇ
1116;723;4393;KÖYÜN KENDİSİ
1117;724;4394;DEĞİRMEN BAŞI
1118;724;4395;YOK
1119;724;4396;KÖYÜN KENDİSİ
1120;725;4397;KÖYÜN KENDİSİ
1121;725;4398;ALİGÜR
1122;725;4399;KOYUNCULAR
1123;726;4400;KÖYÜN KENDİSİ
1124;726;4401;YAYLAEVLERİ
1125;727;4402;KÖYÜN KENDİSİ
1126;727;4403;CEMOLAR
1127;728;4404;KÖYÜN KENDİSİ
1128;729;4405;KÖYÜN KENDİSİ
1129;730;4406;KÖYÜN KENDİSİ
1130;730;4407;SOĞUKPINAR
1131;731;4408;KÖYÜN KENDİSİ
1132;731;4409;YAĞMURLU
1133;731;4410;HAMİK
1134;732;4411;KARŞI KÜME EVLERİ
1135;732;4413;MERKEZ KÜMESİ
1136;732;4414;BAHÇE KÜMESİ
1137;732;4415;TOZİK YAYLASI
1138;732;4416;KIŞIKAN YAYLASI
1139;732;4418;ALİSAHA KÜMESİ
1140;732;4419;HOVİRGE YAYLASI
1141;733;518;AKTAŞ
1142;733;519;BALIKBURUN
1143;733;520;CAMİ
1144;733;521;ÇAMLIYAYLA
1145;733;522;HACILAR
1146;733;523;İNÖNÜ
1147;733;524;KAYA
1148;733;525;KURUDERE
1149;734;4420;KÖYÜN KENDİSİ
1150;734;4421;ŞAHVERDİ
1151;734;4422;ESKİKÖY
1152;734;4423;ŞAHVERDİ YAYLAEVLERİ
1153;734;4424;ŞAHVERDİ ESKİKÖY
1154;735;4425;KÖYÜN KENDİSİ
1155;735;4426;ÇAT
1156;736;4429;KÖYÜN KENDİSİ
1157;737;4431;KALE
1158;737;4432;KÖYÜN KENDİSİ
1159;738;4433;KÖYÜN KENDİSİ
1160;738;4434;ESKİKÖY
1161;739;98186;KÖYÜN KENDİSİ
1162;740;526;FATİH
1163;740;527;KELEŞAN
1164;740;528;MERKEZ
1165;740;529;YENİ
1166;741;4435;ÇUKURCA
1167;741;4436;YUVACIK
1168;741;4437;KÖYÜN KENDİSİ
1169;742;4438;KÖYÜN KENDİSİ
1170;742;4439;GÖMÜK
1171;743;4440;KÖYÜN KENDİSİ
1172;744;4441;KÖYÜN KENDİSİ
1173;744;4442;SALAVAT
1174;744;4443;TİLLAK
1175;745;4444;PANKİN
1176;745;4445;KÖYÜN KENDİSİ
1177;746;4446;KÖYÜN KENDİSİ
1178;747;4447;KÖRTİGİN
1179;747;4448;KEVİRSOR
1180;747;4449;HANBERTİ
1181;747;4450;KIZZIK
1182;747;99089;MERKEZ
1183;748;4451;KÖYÜN KENDİSİ
1184;748;4452;ŞENGÜL
1185;748;4453;SAMAK
1186;748;4454;ÇET
1187;749;4455;KÖYÜN KENDİSİ
1188;750;4456;KÖYÜN KENDİSİ
1189;750;4457;ÇAVGÜR
1190;751;4458;KÖYÜN KENDİSİ
1191;751;4459;ÇEMAN
1192;751;4460;ARTİLAN
1193;751;4461;HORSAİK
1194;752;4462;KÖYÜN KENDİSİ
1195;752;4463;HEVENK
1196;753;4464;KÖYÜN KENDİSİ
1197;753;4465;KAF
1198;753;4466;BAĞLAR
1199;754;4467;KÖYÜN KENDİSİ
1200;754;4468;GÜDAYİK
1201;754;4469;HİLİM
1202;755;4470;NİNYAT
1203;755;4471;HARMUZAN
1204;755;4472;KAĞINDAK
1205;755;4473;KÖYÜN KENDİSİ
1206;756;4474;KÖYÜN KENDİSİ
1207;756;4475;PAMULUK
1208;756;4476;ÇINARLIK
1209;757;4477;KÖYÜN KENDİSİ
1210;757;4478;BODİN
1211;758;4479;HIRCIK
1212;758;4480;TIRKIDİN
1213;758;4481;YOK
1214;758;4482;KÖYÜN KENDİSİ
1215;759;4483;KÖYÜN KENDİSİ
1216;759;4484;BİRCAN
1217;759;4485;ÖMERAN
1218;760;4486;ŞAMANİ
1219;760;4487;KÖYÜN KENDİSİ
1220;760;4488;KARACAVİRAN
1221;760;4489;AŞAĞI CİMİK
1222;761;4490;KÖYÜN KENDİSİ
1223;761;4491;DÖŞNİK
1224;761;4492;KARUK
1225;762;4493;KÖYÜN KENDİSİ
1226;763;4494;KALECİK
1227;763;4495;GELEBAZ
1228;763;4496;KÖYÜN KENDİSİ
1229;763;4497;KİŞİK
1230;763;4498;BEKİRAN
1231;764;4499;KEFERGE
1232;764;4500;SANKOSİ
1233;764;4501;KÖYÜN KENDİSİ
1234;765;4502;KÖYÜN KENDİSİ
1235;765;4503;SOFYAN
1236;766;4504;KÖYÜN KENDİSİ
1237;767;4505;KÖYÜN KENDİSİ
1238;767;4506;ÇETİN
1239;768;4507;KÖYÜN KENDİSİ
1240;768;4508;ÖZKURAN
1241;769;4509;BAYİK
1242;769;4510;PUPAR
1243;769;4511;KERZEL
1244;769;4512;KÖYÜN KENDİSİ
1245;770;4513;MARONİ
1246;770;4514;KÖYÜN KENDİSİ
1247;771;4515;ÇAMİK
1248;771;4516;TIRŞİK
1249;771;4517;KÖYÜN KENDİSİ
1250;772;4518;KÖYÜN KENDİSİ
1251;772;4519;ÇAVUŞ(SİVER)
1252;772;4520;PİYAMLİ
1253;773;4521;KÖYÜN KENDİSİ
1254;773;4522;TARAKSU
1255;774;4523;KÖYÜN KENDİSİ
1256;774;4524;KELAZİN
1257;774;4525;KERZEL
1258;774;4526;DESPAL
1259;775;4527;KÖYÜN KENDİSİ
1260;775;4528;BAZİK
1261;775;4529;KARDİGİN
1262;775;4530;AKSAN
1263;776;4531;KÖYÜN KENDİSİ
1264;777;4532;KÖYÜN KENDİSİ
1265;777;4533;ÇINARIK
1266;778;4534;KÖYÜN KENDİSİ
1267;778;4535;ŞAVİ
1268;778;4536;DOLORİZAN
1269;778;4537;HÜSÜKAN
1270;778;4538;VANKÖK
1271;778;4539;TANKÜL
1272;778;4540;GÖME-İ MASUR
1273;778;4541;HELEZİN
1274;778;4542;PINARBAŞI
1275;779;4543;KÖYÜN KENDİSİ
1276;779;4544;SENGETO
1277;780;4545;KÖYÜN KENDİSİ
1278;780;4546;MIRZA
1279;780;4547;AYDINLIK (ZUĞUR)
1280;780;4548;ERDOĞMUŞ (BALEYREK)
1281;781;4549;KÖYÜN KENDİSİ
1282;781;4550;BİLDEŞ
1283;781;4551;SORİK
1284;782;4552;DEYRO
1285;782;4553;KÖYÜN KENDİSİ
1286;782;4554;ALDUŞ
1287;782;4555;BEMİRGO
1288;783;4556;KÖYÜN KENDİSİ
1289;783;4557;KOZAĞAÇI
1290;783;4558;GÖLANİ
1291;784;4559;KÖYÜN KENDİSİ
1292;785;4560;KIRMIZITARLA
1293;785;4561;PEMİCE
1294;785;4562;KÖYÜN KENDİSİ
1295;785;4563;GÜNEYPINAR
1296;785;4564;KIRINGÖL
1297;785;4565;ŞAKOL
1298;786;530;ASFALT
1299;786;531;CUMHURİYET
1300;786;532;FATİH
1301;786;533;HÜRRİYET
1302;786;534;KURUGEÇİT
1303;786;535;MİMAR SİNAN
1304;786;536;YAVUZ SELİM
1305;786;537;YENİ
1306;786;197957;YENİKENT
1307;787;4566;KÖYÜN KENDİSİ
1308;787;4567;ALİKAYA
1309;788;4568;KÖYÜN KENDİSİ
1310;788;4569;KUMLU SI
1311;789;4570;KÖYÜN KENDİSİ
1312;790;4571;KÖYÜN KENDİSİ
1313;791;538;ASFALT
1314;791;539;CUMHURİYET
1315;792;4572;TECİRLİ
1316;792;4573;YOLBAĞI
1317;792;4574;KARAHASAN
1318;792;4575;MIÇOLAR
1319;792;4576;KÖYÜN KENDİSİ
1320;793;4577;KÖYÜN KENDİSİ
1321;794;4578;KÖYÜN KENDİSİ
1322;794;4579;BEŞEVLER
1323;794;4580;ÇAYIR
1324;794;4581;KÖTEL
1325;794;4582;ARPATARLASI
1326;794;4583;KARAÇUKUR
1327;795;4584;KÖYÜN KENDİSİ
1328;796;4585;YIKICAK
1329;796;4586;KÖYÜN KENDİSİ
1330;796;4587;KEÇİBAŞI
1331;796;4588;KÖRPINARI
1332;797;4589;KÖYÜN KENDİSİ
1333;798;4590;KÖYÜN KENDİSİ
1334;799;4591;KÖYÜN KENDİSİ
1335;799;4592;KEZBİ
1336;799;4593;BALLIK
1337;799;4594;KURUCUOVA
1338;800;4595;KÖYÜN KENDİSİ
1339;801;4596;KÖYÜN KENDİSİ
1340;802;4597;KÖYÜN KENDİSİ
1341;803;4598;KÖYÜN KENDİSİ
1342;804;540;CUMHURİYET
1343;804;541;MERKEZ
1344;805;4599;KÖYÜN KENDİSİ
1345;806;4600;KÖYÜN KENDİSİ
1346;807;4601;KÖYÜN KENDİSİ
1347;807;4602;DURAK
1348;807;4603;KERALMAZ
1349;808;4604;KÖYÜN KENDİSİ
1350;808;4605;İSTASYON
1351;808;4606;DURAK
1352;808;4607;ÇELİKKÖYOSB
1353;809;4608;KÖYÜN KENDİSİ
1354;810;4609;KÖYÜN KENDİSİ
1355;810;4610;CERRAHOBASI
1356;810;4611;SERPENOLAR
1357;810;4612;BEŞEVLER
1358;810;4613;SORKUN
1359;811;4614;KÖYÜN KENDİSİ
1360;811;4616;CİVKUR
1361;812;4617;KÖYÜN KENDİSİ
1362;812;4618;SÖĞÜTLÜ
1363;813;4619;KÖYÜN KENDİSİ
1364;814;4620;KÖYÜN KENDİSİ
1365;815;542;CUMHURİYET
1366;815;543;ÇAKMAK
1367;815;544;KALEMKAS
1368;815;545;YENİ
1369;816;4621;KÖYÜN KENDİSİ
1370;817;4622;KÖYÜN KENDİSİ
1371;818;4623;UÇARLAR
1372;818;4624;KÖYÜN KENDİSİ
1373;818;4625;SIRIKLI
1374;818;4626;KANDİL
1375;818;4627;HASANLAR
1376;819;4628;KÖYÜN KENDİSİ
1377;820;546;ATATÜRK
1378;820;547;BAĞLAR
1379;820;548;BAYRAKTAR
1380;820;549;CAMİ
1381;820;550;CUMHURİYET
1382;820;551;ÇOBANLI
1383;820;552;FATİH
1384;820;553;FIRAT
1385;820;554;GAZİ
1386;820;555;GİRNE
1387;820;556;HÜRRİYET
1388;820;557;KARŞIYAKA
1389;820;558;MENDERES
1390;820;559;ŞEYHBABA
1391;820;561;TURGUT ÖZAL
1392;820;562;YAVUZ SELİM
1393;820;563;YENİ
1394;821;4629;KÖYÜN KENDİSİ
1395;821;4630;AYDINLAR
1396;821;4631;ABDULLAH BEY
1397;821;4632;AKÇA
1398;822;4633;YÜKSEKYAYLA
1399;822;4634;KÖYÜN KENDİSİ
1400;822;4636;TABAKLI
1401;823;4637;KÖYÜN KENDİSİ
1402;823;4638;BAHÇE
1403;824;4639;KÖYÜN KENDİSİ
1404;824;4640;SİNKE
1405;824;4641;ÖZELEVLER
1406;825;4642;KÖYÜN KENDİSİ
1407;826;564;ATATÜRK
1408;826;565;CUMHURİYET
1409;826;566;FATİH
1410;826;567;KANGÜLÜ
1411;827;4643;KÖYÜN KENDİSİ
1412;828;4644;KOSA
1413;828;4645;KÖYÜN KENDİSİ
1414;829;4646;KÖYÜN KENDİSİ
1415;829;4647;KARATUT
1416;830;4648;KÖYÜN KENDİSİ
1417;831;4649;HACERİ
1418;831;4650;KAMIŞLI
1419;831;4651;DUMANLI
1420;831;4652;KÖYÜN KENDİSİ
1421;832;4653;BIRBIR
1422;832;4654;KİLİSİK
1423;832;4655;KÖYÜN KENDİSİ
1424;832;4656;MÜLK
1425;833;4657;DEREBAŞI
1426;833;4658;KÖYÜN KENDİSİ
1427;834;4659;BEŞEVLER
1428;834;4660;MENDERES
1429;834;4661;YOK
1430;834;4662;KÖYÜN KENDİSİ
1431;835;4663;SAKO
1432;835;4664;KÖYÜN KENDİSİ
1433;836;4665;KÖYÜN KENDİSİ
1434;837;4666;KEKLİK
1435;837;4667;KÖYÜN KENDİSİ
1436;838;4668;KÖYÜN KENDİSİ
1437;839;4669;KINIK
1438;839;4670;KÖYÜN KENDİSİ
1439;840;4671;KÖYÜN KENDİSİ
1440;841;4672;ÇETİNKAYA
1441;841;4673;GÖLLÜK
1442;841;4674;KÖYÜN KENDİSİ
1443;842;4675;SULTANMAĞARA
1444;842;4676;KÖYÜN KENDİSİ
1445;843;4677;KÖYÜN KENDİSİ
1446;844;4678;KÖYÜN KENDİSİ
1447;845;4679;KÖYÜN KENDİSİ
1448;845;4680;KUBİLAY
1449;846;4681;KÖYÜN KENDİSİ
1450;847;4682;KÖYÜN KENDİSİ
1451;847;100318;KAHTA OSB
1452;848;4683;KÖYÜN KENDİSİ
1453;849;4684;KÖYÜN KENDİSİ
1454;850;4685;KARABAĞ
1455;850;4686;KÖYÜN KENDİSİ
1456;851;4687;KÖYÜN KENDİSİ
1457;852;4688;ÇİÇEK
1458;852;4689;KÖYÜN KENDİSİ
1459;852;200775;KAYA
1460;853;4690;KÖYÜN KENDİSİ
1461;854;4691;KÖYÜN KENDİSİ
1462;855;4692;KÖYÜN KENDİSİ
1463;856;98271;KÖYÜN KENDİSİ
1464;857;568;KILAVUZ
1465;857;569;ÇAMLICA
1466;857;570;AKINCILAR ATATÜRK
1467;857;571;SOĞUKSU
1468;858;4693;KÖYÜN KENDİSİ
1469;858;4694;SIRATUT
1470;858;4695;HİNİÇ
1471;859;4696;KÖYÜN KENDİSİ
1472;860;4697;KÖYÜN KENDİSİ
1473;861;4698;KÖYÜN KENDİSİ
1474;862;4699;SOFYA
1475;862;4701;MAHMUDİYE
1476;862;4702;KÖYÜN KENDİSİ
1477;862;99664;ESENTEPE
1478;863;4703;KÖYÜN KENDİSİ
1479;863;4704;DAMÜSTÜ
1480;864;4707;KÖYÜN KENDİSİ
1481;865;4708;ACOĞLU
1482;865;4709;KÖYÜN KENDİSİ
1483;865;4710;TİLBE
1484;865;4711;BAHÇE
1485;866;4712;KÖYÜN KENDİSİ
1486;866;4714;BUHARA
1487;867;4715;SÜSÜK
1488;867;4716;TÜREŞİK
1489;867;4717;KARAMAĞARA
1490;867;4718;KÖYÜN KENDİSİ
1491;868;4719;KÖYÜN KENDİSİ
1492;868;4720;NERGİZTEPE
1493;869;4723;KÖYÜN KENDİSİ
1494;869;4724;PINARYOLU
1495;869;4726;AKÇAVEREN
1496;869;4727;KÜÇÜK TOMAK
1497;870;4728;KÖYÜN KENDİSİ
1498;871;4729;AKÇAKENT
1499;871;4730;BÜYÜKGÖZ
1500;871;4731;YOLÇATI
1501;871;4732;KÖYÜN KENDİSİ
1502;871;4733;TETA
1503;871;4734;YEŞİLTEPE
1504;871;4735;DOĞANTEPE
1505;871;4736;TERİYAN
1506;872;4737;KÖYÜN KENDİSİ
1507;872;4738;AŞAĞI TUĞLU
1508;872;4739;ELMALI TUĞLU
1509;872;4741;GEVAZİ
1510;872;4742;BERBANOS
1511;872;4744;GÜLAHMET
1512;872;182380;KARMİTLİ
1513;873;4745;KÖYÜN KENDİSİ
1514;873;4747;BAKACAK
1515;873;4748;MUSTAFAÇAYIR
1516;873;4749;ATAKÖY
1517;874;4750;KÖYÜN KENDİSİ
1518;874;4751;HÜSEYİNLİ
1519;875;98182;KÖYÜN KENDİSİ
1520;876;98183;KÖYÜN KENDİSİ
1521;877;98444;YEŞİLKAYA
1522;878;4752;KÖYÜN KENDİSİ
1523;878;4754;KARANFİL
1524;878;4755;GÜMÜŞKAYA
1525;879;4756;KÖPRÜBAŞI
1526;879;4757;KÖYÜN KENDİSİ
1527;880;4758;DARBERİ
1528;880;4759;KÖYÜN KENDİSİ
1529;880;4760;HİSAR
1530;881;4761;KÖYÜN KENDİSİ
1531;881;4762;YASSIKAYA
1532;882;4763;BEYPINAR
1533;882;4764;KÖYÜN KENDİSİ
1534;883;4765;GÖMLEK
1535;883;4766;ÇÖRTENEK
1536;883;4767;KELPINAR
1537;883;4768;ÇEM
1538;883;4769;KÖYÜN KENDİSİ
1539;884;4770;KÖYÜN KENDİSİ
1540;884;4771;OSMANPINAR
1541;884;4772;YENİCE
1542;885;4773;KÖYÜN KENDİSİ
1543;886;4774;KEKLİK
1544;886;4775;KÖYÜN KENDİSİ
1545;887;4776;ASKERAN
1546;887;4777;KÖYÜN KENDİSİ
1547;888;4778;KÖYÜN KENDİSİ
1548;888;4779;KARAKUŞ
1549;889;4780;HALİCE
1550;889;4781;TERZİYAN
1551;889;4782;KARAGÜL
1552;889;4783;KÖYÜN KENDİSİ
1553;890;4786;KÖYÜN KENDİSİ
1554;891;4787;KÖYÜN KENDİSİ
1555;892;4788;KÖYÜN KENDİSİ
1556;892;4789;GEDİK
1557;893;4790;KÖYÜN KENDİSİ
1558;894;4791;KÖYÜN KENDİSİ
1559;895;4792;KÖYÜN KENDİSİ
1560;896;4794;HALİFAN
1561;896;4795;KÖYÜN KENDİSİ
1562;896;4797;ZEYNAN
1563;897;4798;AKDAMAR
1564;897;4799;KÖYÜN KENDİSİ
1565;898;4800;KÖYÜN KENDİSİ
1566;898;99918;GÜZELKENT
1567;899;4801;KÖYÜN KENDİSİ
1568;900;4802;KÖYÜN KENDİSİ
1569;901;4803;KÖYÜN KENDİSİ
1570;901;4804;SAMANLI
1571;901;4805;KÜÇÜK ECELER
1572;901;4806;DAMLI
1573;902;4807;KÖYÜN KENDİSİ
1574;902;4808;KERKAH
1575;903;4809;KÖYÜN KENDİSİ
1576;903;4810;DİVAN
1577;903;4811;AKTOPRAK
1578;904;4812;KÖYÜN KENDİSİ
1579;904;4813;AVNİK
1580;905;4814;ULUBEY
1581;905;4815;ATLI
1582;905;4816;KÖYÜN KENDİSİ
1583;906;4817;KÖYÜN KENDİSİ
1584;906;4818;NARLI
1585;907;4819;KANBOĞAZI
1586;907;4820;GÜLVEREN
1587;907;4821;SALİK
1588;907;4822;ONEVLER
1589;907;4823;ŞAHİNTEPE
1590;907;4824;KÖYÜN KENDİSİ
1591;907;99551;ŞİRİNEVLER
1592;908;4825;KÖYÜN KENDİSİ
1593;908;4826;AKPINAR
1594;909;4827;KÖYÜN KENDİSİ
1595;909;4828;DALİNCE
1596;910;4829;KÖYÜN KENDİSİ
1597;910;4830;KARAPINAR
1598;911;4831;KÖRGÜDAN
1599;911;4832;KÖYÜN KENDİSİ
